1.	0.	0.	0.	0.
1.019	0.008675355248716574	0.00867535468189674	0.017350709930613314	0.
1.038	0.017033115638795827	0.017033114522691094	0.034066230161486924	0.
1.057	0.025090407890330294	0.025090406238354068	0.05018081412868436	0.
1.076	0.03286314902944568	0.032863146851145074	0.06572629588059076	0.
1.095	0.04036615133892742	0.040366148640197066	0.08073229997912448	0.
1.114	0.047613216568836304	0.04761321335209865	0.09522642992093495	0.
1.133	0.05461722066785766	0.054617216932208244	0.1092344376000659	0.
1.152	0.06139019012978039	0.061390185871106374	0.12278037600088676	0.
1.171	0.0679433709074357	0.06794336611850009	0.1358867370259358	0.
1.19	0.07428729072479934	0.07428728539530285	0.1485745761201022	0.
1.209	0.0804318155135166	0.08043180963013197	0.16086362514364855	0.
1.228	0.0863862006101927	0.08638619415658733	0.17277239476678002	0.
1.247	0.09215913727327184	0.0921591302300975	0.18431826750336933	0.
1.266	0.09775879501118545	0.09775878735605101	0.19551758236723646	0.
1.285	0.10319286015532639	0.10319285186274585	0.20638571201807224	0.
1.304	0.10846857106083367	0.10846856210215874	0.2169371331629924	0.
1.323	0.1135927502742179	0.11359274061755056	0.22718549089176848	0.
1.342	0.11857183396840519	0.11857182357849592	0.23714365754690112	0.
1.361	0.12341189891225338	0.12341188775037208	0.24682378666262544	0.
1.38	0.12811868721215203	0.12811867523594245	0.2562373624480945	0.
1.399	0.1326976290375064	0.13269761620081943	0.2653952452383258	0.
1.418	0.13715386351920805	0.13715384977192302	0.2743077132911311	0.
1.437	0.14149225799019757	0.14149224327800597	0.2829845012682035	0.
1.456	0.14571742571955795	0.14571740998372573	0.29143483570328366	0.
1.475	0.14983374227595728	0.14983372545308615	0.2996674677290434	0.
1.494	0.15384536064249096	0.15384534266424374	0.3076907033067347	0.
1.513	0.1577562251926557	0.15775620598545842	0.3155124311781141	0.
1.532	0.16157008462635755	0.16157006411107594	0.32314014873743346	0.
1.551	0.16529050395508907	0.1652904820466795	0.33058098600176855	0.
1.57	0.16892087561687125	0.16892085222398265	0.33784172784085387	0.
1.589	0.17246442979375856	0.17246440481832334	0.3449288346120819	0.
1.608	0.1759242439978801	0.17592421733466884	0.35184846133254893	0.
1.627	0.1793032519858145	0.17930322352196426	0.3586064755077788	0.
1.646	0.1826042520555755	0.18260422167007034	0.36520847372564585	0.
1.665	0.18582991477552155	0.18582988233861933	0.3716597971141409	0.
1.684	0.18898279019002892	0.18898275556267877	0.3779655457527077	0.
1.703	0.19206531454283193	0.19206527757603756	0.38413059211886946	0.
1.722	0.19507981655527837	0.19507977708939503	0.3901595936446734	0.
1.741	0.19802852329345236	0.19802848115745877	0.39605700445091113	0.
1.76	0.20091356565532176	0.2009135206660051	0.40182708632132685	0.
1.779	0.2037369835062406	0.20373693546733646	0.40747391897357704	0.
1.798	0.20650073048881992	0.2065006791901034	0.4130014096789233	0.
1.817	0.209206678531079	0.20920662374737087	0.41841330227844986	0.
1.836	0.21185662207463818	0.21185656356475818	0.42371318563939636	0.
1.855	0.21445228204310954	0.21445221954874125	0.4289045015918508	0.
1.874	0.2169953095690525	0.21699524281351448	0.433990552382567	0.
1.893	0.21948728949652296	0.2194872181834582	0.43897450767998114	0.
1.912	0.22192974367476634	0.22192966748673248	0.44385941116149885	0.
1.931	0.22432413405746812	0.22432405265445285	0.44864818671192097	0.
1.95	0.22667186562084074	0.22667177863864554	0.45334364425948626	0.
1.969	0.22897428911276613	0.22897419616126524	0.45794848527403137	0.
1.988	0.23123270364429288	0.23123260430557324	0.4624653079498661	0.
2.007	0.23344835913394593	0.23344825296030847	0.46689661209425437	0.
2.026	0.23562245861448486	0.2356223451263293	0.4712448037408141	0.
2.045	0.2377561604111121	0.2377560390946347	0.4755121995057468	0.
2.064	0.23985058019938071	0.23985045050410778	0.47970103070348846	0.
2.083	0.24190679295046072	0.24190665428660343	0.48381344723706415	0.
2.102	0.24392583477092847	0.2439256865065637	0.4878515212774922	0.
2.121	0.2459087046436951	0.24590854610171994	0.49181725074541505	0.
2.14	0.2478563660761912	0.2478561965310671	0.49571256260725827	0.
2.159	0.24976974866155027	0.2497695673358007	0.49953931599735096	0.
2.178	0.25164974955807706	0.25164955561854097	0.503299305176618	0.
2.197	0.2534972348919716	0.25349702744579683	0.5069942623377685	0.
2.216	0.25531304108794123	0.2553128191782324	0.5106258602661736	0.
2.235	0.2570979761318799	0.25709773873309066	0.5141957148649705	0.
2.254	0.258852820769771	0.2588525667827256	0.5177053875524966	0.
2.273	0.26057832964648764	0.26057805789303956	0.5211563875395272	0.
2.292	0.26227523238793793	0.2622749416052562	0.5245501739931941	0.
2.311	0.2639442346298427	0.2639439234642822	0.5278881580941248	0.
2.33	0.2655860189962453	0.26558568599673166	0.531171704992977	0.
2.349	0.26720124603053697	0.2672008896415283	0.5344021356720653	0.
2.368	0.26879055508168204	0.2687901736355614	0.5375807287172434	0.
2.387	0.2703545651482011	0.2703541568571153	0.5407087220053164	0.
2.406	0.2718938756821309	0.27189343862927035	0.5437873143114013	0.
2.425	0.27340906735524617	0.27340859948545787	0.5468176668407041	0.
2.444	0.27490070278958684	0.2749002018993292	0.5498009046889161	0.
2.463	0.27636932725423635	0.2763687909807494	0.5527381182349858	0.
2.482	0.2778154693301061	0.2778148951398268	0.555630364469933	0.
2.501	0.27923964154444963	0.2792390267205767	0.5584786682650263	0.
2.52	0.2806423409768095	0.28064168260592587	0.5612840235827354	0.
2.539	0.28202404983771145	0.28202334479545466	0.5640473946331661	0.
2.558	0.2833852360216889	0.28338448095736113	0.56676971697905	0.
