1.	0.	0.	0.
1.01	0.010241051572225202	0.00410798053900125	0.0071460458301130765
1.02	0.020281298214377564	0.008135412437317198	0.014151973114537789
1.03	0.030126588616358613	0.012084641769290725	0.02102186297596379
1.04	0.03978254651856849	0.01595792437552913	0.027759639570824033
1.05	0.04925458142361864	0.0197574301599117	0.03436907756387731
1.06	0.05854789870191724	0.023485247143182203	0.04085380917970332
1.07	0.0676675091306359	0.02714338528918413	0.04721733085878476
1.08	0.07661823790259548	0.030733780118667668	0.053463009543809184
1.09	0.08540473313931118	0.034258296124107274	0.05959408861993408
1.1	0.09403147393968185	0.037718729998266864	0.06561369353103857
1.11	0.1025027779936783	0.04111681368818438	0.07152483709239342
1.12	0.1108228087880426	0.04445421728566152	0.077330424518724
1.13	0.11899558242942454	0.04773255176423654	0.08303325818529647
1.14	0.12702497410847918	0.05095337157203307	0.08863604213842045
1.15	0.13491472422663744	0.05411817708939717	0.09414138637062042
1.16	0.1426684442059453	0.057228416959447526	0.09955181087467908
1.17	0.15028962200099902	0.06028549029907029	0.10486974948977948
1.18	0.15778162733073178	0.06329074879737667	0.11009755355208158
1.19	0.16514771664611122	0.06624549870864996	0.11523749536123573
1.2	0.1723910378498384	0.0691510027452667	0.12029177147357058
1.21	0.17951463478162868	0.07200848187713083	0.1252625058319826
1.22	0.18652145148323096	0.07481911704228993	0.13015175274189608
1.23	0.19341433625518	0.07758405077432083	0.13496149970205487
1.24	0.20019604551734277	0.08030438875088386	0.13969367009834005
1.25	0.2068692474841667	0.08298120126793869	0.14435012576828476
1.26	0.21343652566485483	0.08561552464381848	0.14893266944346845
1.27	0.21990038219826674	0.0882083625568842	0.15344304707652323
1.28	0.2262632410313821	0.09076068732058783	0.15788295005906147
1.29	0.23252745095011412	0.09327344109904867	0.1622540173364441
1.3	0.2386952884699303	0.09574753706682858	0.16655783742494396
1.31	0.2447689605944832	0.09818386051519049	0.17079595033652012
1.32	0.25075060744845995	0.10058326990845552	0.1749698494161027
1.33	0.2566423047918904	0.10294659789247387	0.17908098309599238
1.34	0.26244606642187795	0.10527465225793681	0.18313075657170455
1.35	0.26816384646740843	0.10756821686105147	0.1871205334033321
1.36	0.27379754158308706	0.10982805250342915	0.1910516370462593
1.37	0.27934899304680777	0.11205489777343061	0.19492535231483707
1.3800000000000001	0.28481998876598463	0.11424946985116348	0.19874292678242106
1.39	0.29021226519756055	0.11641246527835789	0.20250557212097495
1.4	0.29552750918536147	0.11854456069561271	0.20621446538326385
1.41	0.30076735971949065	0.12064641354804596	0.2098707502304849
1.42	0.3059334096213683	0.12271866276114288	0.21347553810802672
1.43	0.31102720715788396	0.12476192938843168	0.2170299093718966
1.44	0.3160502575886	0.12677681723186873	0.22053491436821285
1.45	0.3210040246486181	0.12876391343686203	0.223991574468028
1.46	0.32588993197073984	0.13072378906261398	0.22740088305962666
1.47	0.3307093644494335	0.13265699962932578	0.23076380650031916
1.48	0.33546366954960755	0.13456408564311928	0.23408128502965095
1.49	0.3401541585626146	0.13644557309988586	0.23735423364583727
1.5	0.34478210781202645	0.1383019739689718	0.24058354294714127
1.51	0.3493487598115315	0.1401337866576081	0.24377007993981856
1.52	0.3538553243770768	0.14194149645705922	0.2469146888141712
1.53	0.3583029796954522	0.14372557597121854	0.25001819169016637
1.54	0.36269287335116585	0.1454864855285805	0.25308138933400576
1.55	0.3670261233136693	0.14722467357816751	0.2561050618469568
1.56	0.3713038188865196	0.14894057707032027	0.25908996932769063
1.57	0.3755270216203158	0.1506346218228871	0.2620368525093067
1.58	0.3796967661909517	0.1523072228735253	0.2649464333721682
1.59	0.38381406124475564	0.15395878481867567	0.26781941573361007
1.6	0.38787989021188407	0.15558970213988182	0.27065648581553386
1.61	0.39189521208945494	0.15720035951789524	0.27345831279085003
1.62	0.3958609621956329	0.15879113213518856	0.2762255493096807
1.6300000000000001	0.3997780528959982	0.16036238596729463	0.2789588320061944
1.6400000000000001	0.40364737430331676	0.16191447806350903	0.2816587819868971
1.65	0.4074697949518569	0.16344775681739285	0.28432600530116686
1.66	0.4112461624473525	0.16496256222747976	0.2869610933947829
1.67	0.41497730409360023	0.16645922614862926	0.28956462354715795
1.68	0.41866402749668546	0.16793807253439663	0.29213715929295725
1.69	0.42230712114775976	0.16939941767079372	0.2946792508287469
1.7	0.4259073549852484	0.170843570401803	0.2971914354052921
1.71	0.4294654809373083	0.17227083234699825	0.29967423770608825
1.72	0.43298223344541736	0.1736814981115222	0.30212817021268895
1.73	0.43645832996971856	0.17507585548886775	0.3045537335573637
1.74	0.43989447147703037	0.17645418565657264	0.306951416863594
1.75	0.4432913429120704	0.17781676336526148	0.3093216980748959
1.76	0.4466496136526631	0.17916385712119545	0.31166504427243297
1.77	0.44996993794937523	0.1804957293627712	0.3139819119818623
1.78	0.45325295535060606	0.18181263663080233	0.3162727474698373
1.79	0.45649929111310367	0.18311482973341298	0.3185379870305725
1.8	0.45970955659903756	0.1844025539051972	0.3207780572628549
1.81	0.4628843496598197	0.1856760489611923	0.3229933753378747
1.82	0.46602425500727324	0.18693554944577223	0.32518434925822387
1.83	0.4691298445726283	0.18818128477666463	0.3273513781084053
1.84	0.4722016778538171	0.18941347938426562	0.32949485229717174
1.85	0.4752403022515518	0.19063235284639013	0.33161515379200557
1.86	0.47824625339444116	0.1918381200187936	0.33371265634603464
1.87	0.4812200554538315	0.19303099116135344	0.3357877257176678
1.8800000000000001	0.4841622214484836	0.19421117206033592	0.3378407198832196
1.8900000000000001	0.4870732535396052	0.1953788641467557	0.33987198924278683
1.9	0.48995364331658886	0.19653426461097429	0.3418818768196218
1.91	0.4928038720737773	0.19767756651369672	0.34387071845324374
1.92	0.4956244110785366	0.19880895889354103	0.3458388429865155
1.93	0.49841572183102123	0.19992862687123839	0.3477865724469036
1.94	0.5011782563159559	0.20103675175056104	0.34971422222213305
1.95	0.5039124572465494	0.2021335111162634	0.35162210123043713
1.96	0.5066187583010542	0.20321907892891403	0.3535105120855953
1.97	0.5092975843520899	0.2042936256168703	0.35537975125694465
1.98	0.5119493516889616	0.20535731816552213	0.357230109224543
1.99	0.5145744682333733	0.20641032020374547	0.35906187062965306
2.	0.5171733337485974	0.20745279208783662	0.36087531442071186
2.0100000000000002	0.5197463400423935	0.20848489098294684	0.36267071399494427
2.02	0.5222938711639804	0.20950677094201672	0.36444833733576837
2.03	0.5248163035950896	0.2105185829824768	0.36620844714614104
2.04	0.5273140064354348	0.21152047516065378	0.36795130097798073
2.05	0.5297873415828499	0.21251259264390554	0.3696771513578023
2.06	0.5322366639079555	0.21349507778087623	0.37138624590869374
2.07	0.5346623214240123	0.21446807016946884	0.3730788274687552
2.08	0.5370646554517094	0.21543170672302003	0.37475513420612383
2.09	0.5394440007792579	0.2163861217345397	0.3764153997306946
2.1	0.5418006858179951	0.217331446939032	0.3780598532026505
2.11	0.5441350327534048	0.21826781157420042	0.37968871943790533
2.12	0.5464473576920311	0.21919534243926972	0.3813022190105635
2.13	0.5487379708041354	0.2201141639522683	0.38290056835249237
2.14	0.5510071764624108	0.22102439820564757	0.38448397985010424
2.15	0.553255273376781	0.2219261650203922	0.3860526619384359
2.16	0.5554825547255261	0.22281958199855878	0.3876068191926164
2.17	0.5576893082827095	0.22370476457443284	0.3891466524168045
2.18	0.5598758165421457	0.22458182606422977	0.3906723587306789
2.19	0.5620423568379205	0.22545087771448752	0.392184131653559
2.2	0.5641892014617227	0.22631202874903886	0.3936821611862311
2.21	0.5663166177768371	0.22716538641486111	0.39516663389055323
2.22	0.568424868329235	0.22801105602651223	0.3966377329669086
2.23	0.5705142109555064	0.22884914100953477	0.39809563832957445
2.24	0.5725848988880502	0.22967974294255428	0.39954052668007384
2.25	0.5746371808573202	0.2305029615983888	0.40097257157856875
2.2600000000000002	0.5766713011914968	0.2313188949839307	0.4023919435133601
2.27	0.5786874999134017	0.2321276393790952	0.40379880996854983
2.2800000000000002	0.5806860128349168	0.23292928937468874	0.4051933354899221
2.29	0.5826670716489675	0.23372393790924886	0.4065756817490989
2.3	0.584630904019004	0.23451167630502304	0.40794600760602207
2.31	0.5865777336662881	0.23529259430288624	0.4093044691698117
2.32	0.5885077804547847	0.23606678009648935	0.41065121985805136
2.33	0.5904212604740012	0.23683432036539986	0.41198641045454654
2.34	0.5923183861195758	0.23759530030751286	0.4133101891656016
2.35	0.5941993661719372	0.23834980367051234	0.4146227016748604
2.36	0.5960644058728287	0.2390979127826635	0.4159240911967526
2.37	0.5979137070000187	0.2398397085827045	0.4172144985285867
2.38	0.599747467940035	0.24057527064907566	0.4184940621013297
2.39	0.6015658837591548	0.24130467722833537	0.41976291802911253
2.4	0.6033691462725267	0.2420280052629557	0.4210212001574971
2.41	0.6051574441116593	0.24274533041834223	0.4222690401105425
2.42	0.6069309627901833	0.24345672710923397	0.4235065673367031
2.43	0.6086898847680003	0.24416226852544287	0.42473390915359505
2.44	0.610434389513876	0.2448620266569378	0.4259511907916599
2.45	0.6121646535664544	0.24555607231836013	0.42715853543676097
2.46	0.6138808505938609	0.24624447517286646	0.4283560642717393
2.47	0.6155831514517518	0.24692730375549327	0.4295438965169607
2.48	0.617271724240075	0.24760462549584647	0.43072214946988185
2.49	0.6189467343583566	0.2482765067403465	0.4318909385436632
2.5	0.6206083445597351	0.248943012773865	0.43305037730485424
2.5100000000000002	0.6222567150036968	0.24960420784085555	0.4342005775101792
2.52	0.6238920033074719	0.2502601551660596	0.43534164914244605
2.5300000000000002	0.625514364596345	0.2509109169745914	0.43647370044560413
2.54	0.6271239515526821	0.2515565545116434	0.4375968379589735
2.55	0.6287209144638275	0.2521971280617027	0.4387111665506693
2.56	0.6303054012688885	0.25283269696730976	0.43981678945024255
2.57	0.6318775576043999	0.2534633196474023	0.44091380828055843
2.58	0.6334375268490074	0.2540890536151581	0.4420023230889339
2.59	0.6349854501669661	0.2547099554955679	0.44308243237755357
2.6	0.6365214665508093	0.2553260810424332	0.4441542331331838
