0.001,1.6833485629197011,1.4313934517627644,1.3697919253517266,1.3470855096026275,1.3369547274843865,1.327001835746861
0.0031622776601683794,1.6885662726069617,1.4421364807262131,1.3828059778902724,1.3610123053023273,1.3512197998035609,1.3415420072667423
0.01,1.7037069081209686,1.4723754188005758,1.418304788075659,1.3981268529591926,1.38867696995293,1.3794430349629894
0.0316227766016838,1.740635950765727,1.540944254831735,1.4929262953814282,1.4720368650134936,1.460796352571811,1.451232835765427
0.1,1.7952831836601921,1.6333761473974369,1.5802264070043799,1.5499864886736352,1.5319505363519192,1.519864430161444
0.31622776601683794,1.7884690561897973,1.6539802613300922,1.5875893222026187,1.5452025837597854,1.5195965067848212,1.5044610210180054
1.,1.6161619707460142,1.5239630863837363,1.459443356305037,1.4139587056994092,1.3857551248780438,1.3695789270862266
3.1622776601683795,1.332125082340351,1.2972997968087325,1.2553598910350123,1.219904104540724,1.196665583580044,1.183232614354327
10.,1.1140548967558694,1.110337350458429,1.0962939307094883,1.0790814954180807,1.0662071213055482,1.0584090834909017
31.622776601683796,1.022667524669627,1.0232758957328232,1.0221798471087071,1.0174445145943412,1.012386160086521,1.0088628537131348
100.,0.9959399414505898,0.995966871133961,0.9964390734780464,0.9958469074090456,0.9943673332197528,0.9929752766198826
316.22776601683796,0.9885038412916939,0.9884258056133421,0.9885936434669677,0.9886446956414032,0.9883701055028674,0.9879133361820055
1000.,0.9863034103279364,0.9862652553232747,0.986304052994418,0.9863414495532058,0.9863236827501706,0.9862167462157115
