0.01	1.95481150528164e7
0.01148153621496883	1.4828762039642991e7
0.013182567385564071	1.1248766666623136e7
0.015135612484362083	8.533062450469082e6
0.017378008287493755	6.472990125173736e6
0.0199526231496888	4.910265450597645e6
0.02290867652767773	3.7248175515821124e6
0.02630267991895382	2.825563354723232e6
0.03019951720402016	2.1434092829898573e6
0.034673685045253165	1.6259424981960072e6
0.03981071705534972	1.2334037965878013e6
0.045708818961487506	935632.7377422167
0.05248074602497726	709750.2878540367
0.06025595860743578	538400.9248990888
0.06918309709189366	408419.1390310248
0.07943282347242815	309817.869685324
0.09120108393559098	235021.15665006122
0.10471285480508996	178282.04637544716
0.12022644346174129	135241.0287532278
0.1380384264602885	102591.07715918313
0.15848931924611134	77823.55534049087
0.18197008586099836	59035.468078211605
0.20892961308540392	44783.245861987416
0.23988329190194904	33971.82922291545
0.2754228703338166	25770.530595548677
0.31622776601683794	19549.209013032527
0.36307805477010135	14829.853661966114
0.4168693834703354	11249.85625272657
0.4786300923226383	8534.150263099307
0.5495408738576245	6474.07639317337
0.6309573444801932	4911.350373280275
0.72443596007499	3725.901302542613
0.831763771102671	2826.6460851564216
0.954992586021436	2144.4911245809153
1.096478196143185	1627.023565637931
1.2589254117941673	1234.4841897740173
1.4454397707459274	936.7125436762602
1.6595869074375607	710.8295823128204
1.9054607179632472	539.4797738815438
2.1877616239495525	409.49760001981707
2.51188643150958	310.8959927457632
2.884031503126606	236.09898538720867
3.311311214825911	179.359618767724
3.8018939632056115	136.3183778784558
4.36515832240166	103.66823182694068
5.011872336272722	78.9005406428719
5.7543993733715695	60.112305869516305
6.606934480075959	45.859955176515506
7.5857757502918375	35.04842663884898
8.709635899560805	26.847030551880557
10.	20.62562408559988
11.481536214968829	15.906194803865187
13.18256738556407	12.32613300370539
15.135612484362081	9.610370931931062
17.378008287493753	7.550248216496985
19.952623149688794	5.987479653944766
22.90867652767773	4.801993530099988
26.302679918953817	3.9027060408066045
30.19951720402016	3.2205229725749547
34.673685045253166	2.703030932886871
39.81071705534972	2.3104702351853197
45.70881896148751	2.01268001854331
52.48074602497725	1.7867808829119807
60.25595860743578	1.6154169872822777
69.18309709189364	1.4854225439836375
79.43282347242815	1.3868102504767625
91.20108393559096	1.312003935798507
104.71285480508996	1.2552564628424427
120.2264434617413	1.2122081616291658
138.03842646028846	1.1795518662925057
158.48931924611136	1.1547788193049713
181.97008586099835	1.1359859198218023
208.92961308540396	1.1217295063363963
239.88329190194904	1.1109144392544714
275.4228703338166	1.1027099612242925
316.22776601683796	1.096485870497689
363.0780547701014	1.0917641033229473
416.8693834703354	1.088182005303101
478.6300923226384	1.0854644697581188
549.5408738576245	1.083402802412093
630.9573444801933	1.081838688532535
724.43596007499	1.0806520306865617
831.7637711026711	1.0797517226699567
954.9925860214358	1.0790686507595937
1096.4781961431852	1.0785503845707725
1258.9254117941673	1.0781571496173628
1445.4397707459275	1.0778587721485482
1659.5869074375607	1.0776323615376566
1905.4607179632471	1.0774605521656984
2187.7616239495524	1.0773301697287372
2511.8864315095802	1.0772312195068772
2884.031503126606	1.0771561188689072
3311.311214825911	1.0770991150510802
3801.8939632056113	1.0770558434828184
4365.15832240166	1.077022992730011
5011.872336272722	1.076998050317647
5754.39937337157	1.0769791099070876
6606.934480075959	1.0769647250168255
7585.7757502918375	1.076953798051149
8709.635899560804	1.0769454961135172
10000.	1.0769391871390261
