1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.018999999999999906e+00 2.143155169775925323e-02 2.143302696603623450e-02 9.682467788461432967e-01 0.000000000000000000e+00
1.038000000000000034e+00 4.207851867533242418e-02 4.208141675322412539e-02 9.684119737159827546e-01 0.000000000000000000e+00
1.056999999999999940e+00 6.198321063377275342e-02 6.198747732248897219e-02 9.685713356510462502e-01 0.000000000000000000e+00
1.076000000000000068e+00 8.118494885658789073e-02 8.119053073148931043e-02 9.687251470231871275e-01 0.000000000000000000e+00
1.094999999999999973e+00 9.972032547883846743e-02 9.972718173880583403e-02 9.688735759247085744e-01 0.000000000000000000e+00
1.114000000000000101e+00 1.176234362242183917e-01 1.176315329746541322e-01 9.690168916571210156e-01 0.000000000000000000e+00
1.133000000000000007e+00 1.349260897246262192e-01 1.349353665741344910e-01 9.691555823784252510e-01 0.000000000000000000e+00
1.151999999999999913e+00 1.516579961258290310e-01 1.516684233677087490e-01 9.692896473826387860e-01 0.000000000000000000e+00
1.171000000000000041e+00 1.678469373318542956e-01 1.678584776426392811e-01 9.694193852727551741e-01 0.000000000000000000e+00
1.189999999999999947e+00 1.835189209402476318e-01 1.835315387777661511e-01 9.695450022176155258e-01 0.000000000000000000e+00
1.209000000000000075e+00 1.986983196623534065e-01 1.987119811589442564e-01 9.696666914546624438e-01 0.000000000000000000e+00
1.227999999999999980e+00 2.134079978006779843e-01 2.134226706440091881e-01 9.697846343938463232e-01 0.000000000000000000e+00
1.247000000000000108e+00 2.276694261637500771e-01 2.276850980799477453e-01 9.698989222891005735e-01 0.000000000000000000e+00
1.266000000000000014e+00 2.415027866331977968e-01 2.415193911684141992e-01 9.700099520343334891e-01 0.000000000000000000e+00
1.284999999999999920e+00 2.549270674540624615e-01 2.549446310238604463e-01 9.701175007035669484e-01 0.000000000000000000e+00
1.304000000000000048e+00 2.679601501945407804e-01 2.679786054399104223e-01 9.702220860570623939e-01 0.000000000000000000e+00
1.322999999999999954e+00 2.806188892125517920e-01 2.806382163265654373e-01 9.703236594393377379e-01 0.000000000000000000e+00
1.342000000000000082e+00 2.929191843718101373e-01 2.929393240209121618e-01 9.704224846973726892e-01 0.000000000000000000e+00
1.360999999999999988e+00 3.048760476671037445e-01 3.048970141457994498e-01 9.705184366008089425e-01 0.000000000000000000e+00
1.379999999999999893e+00 3.165036643456710652e-01 3.165254629331937242e-01 9.706116731922328489e-01 0.000000000000000000e+00
1.399000000000000021e+00 3.278154490480257865e-01 3.278380033178516784e-01 9.707025544858305377e-01 0.000000000000000000e+00
1.417999999999999927e+00 3.388240974353634027e-01 3.388473932826837620e-01 9.707909887387239367e-01 0.000000000000000000e+00
1.437000000000000055e+00 3.495416337212412516e-01 3.495656664450524920e-01 9.708770501683933185e-01 0.000000000000000000e+00
1.455999999999999961e+00 3.599794544817013220e-01 3.600042254209880332e-01 9.709608193369113627e-01 0.000000000000000000e+00
1.475000000000000089e+00 3.701483690793666570e-01 3.701738623438197706e-01 9.710424339946411854e-01 0.000000000000000000e+00
1.493999999999999995e+00 3.800586370029896410e-01 3.800847988126871968e-01 9.711220746208227839e-01 0.000000000000000000e+00
1.512999999999999901e+00 3.897200023935750712e-01 3.897468137098942242e-01 9.711997267591655492e-01 0.000000000000000000e+00
1.532000000000000028e+00 3.991417260013088719e-01 3.991691810919691386e-01 9.712754332084696518e-01 0.000000000000000000e+00
1.550999999999999934e+00 4.083326147936537920e-01 4.083606896575087131e-01 9.713493109861331964e-01 0.000000000000000000e+00
1.570000000000000062e+00 4.173010494135359627e-01 4.173297409165658833e-01 9.714213784546378294e-01 0.000000000000000000e+00
1.588999999999999968e+00 4.260550096675895793e-01 4.260843247848685733e-01 9.714916792833679926e-01 0.000000000000000000e+00
1.608000000000000096e+00 4.346020982073997008e-01 4.346319540407810877e-01 9.715604790623485476e-01 0.000000000000000000e+00
1.627000000000000002e+00 4.429495625514592860e-01 4.429800716599695543e-01 9.716273991373980401e-01 0.000000000000000000e+00
1.645999999999999908e+00 4.511043155819325357e-01 4.511353845368853976e-01 9.716929546582736554e-01 0.000000000000000000e+00
1.665000000000000036e+00 4.590729546380157844e-01 4.591045082925282461e-01 9.717571510131092216e-01 0.000000000000000000e+00
1.683999999999999941e+00 4.668617793167462171e-01 4.668938511008388637e-01 9.718198068006167478e-01 0.000000000000000000e+00
1.703000000000000069e+00 4.744768080822295842e-01 4.745094915351310561e-01 9.718808527205222703e-01 0.000000000000000000e+00
1.721999999999999975e+00 4.819237937753101386e-01 4.819569655607655045e-01 9.719407829142109323e-01 0.000000000000000000e+00
1.741000000000000103e+00 4.892082381076349185e-01 4.892419104407615960e-01 9.719993622835421121e-01 0.000000000000000000e+00
1.760000000000000009e+00 4.963354052169438591e-01 4.963695543957314382e-01 9.720567060102364154e-01 0.000000000000000000e+00
1.778999999999999915e+00 5.033103343536957652e-01 5.033449681346288118e-01 9.721127932066253585e-01 0.000000000000000000e+00
1.798000000000000043e+00 5.101378517633182730e-01 5.101744618202528336e-01 9.721648368184806488e-01 0.000000000000000000e+00
1.816999999999999948e+00 5.168225818229739144e-01 5.168622989777010845e-01 9.722136637506304524e-01 0.000000000000000000e+00
1.836000000000000076e+00 5.233689574867915750e-01 5.234117257536350376e-01 9.722615897153085163e-01 0.000000000000000000e+00
1.854999999999999982e+00 5.297812300892075221e-01 5.298266829675339906e-01 9.723092077745182360e-01 0.000000000000000000e+00
1.874000000000000110e+00 5.360634785519483581e-01 5.361094447117917827e-01 9.723597942214861067e-01 0.000000000000000000e+00
1.893000000000000016e+00 5.422196180365550511e-01 5.422662106042591690e-01 9.724091455469953127e-01 0.000000000000000000e+00
1.911999999999999922e+00 5.482534080809757793e-01 5.483004201185580628e-01 9.724578674069966899e-01 0.000000000000000000e+00
1.931000000000000050e+00 5.541684602558492045e-01 5.542160795787934857e-01 9.725052851841394785e-01 0.000000000000000000e+00
1.949999999999999956e+00 5.599682453731393839e-01 5.600163189173228417e-01 9.725520301065646578e-01 0.000000000000000000e+00
1.969000000000000083e+00 5.656561002774738167e-01 5.657047068618219487e-01 9.725977230011769725e-01 0.000000000000000000e+00
1.987999999999999989e+00 5.712352342479837253e-01 5.712843202039290524e-01 9.726426200937730027e-01 0.000000000000000000e+00
2.007000000000000117e+00 5.767087350365406317e-01 5.767582897578935608e-01 9.726866716818095560e-01 0.000000000000000000e+00
2.025999999999999801e+00 5.820795745662291631e-01 5.821295732169348147e-01 9.727299256729814436e-01 0.000000000000000000e+00
2.044999999999999929e+00 5.873506143120842404e-01 5.874010145811882078e-01 9.727724335930617583e-01 0.000000000000000000e+00
2.064000000000000057e+00 5.925246103848038626e-01 5.925754882690705827e-01 9.728140222330886600e-01 0.000000000000000000e+00
2.083000000000000185e+00 5.976042183360316118e-01 5.976555686794680078e-01 9.728548489050696801e-01 0.000000000000000000e+00
2.101999999999999869e+00 6.025919977032040409e-01 6.026437615384780955e-01 9.728950213903552191e-01 0.000000000000000000e+00
2.120999999999999996e+00 6.074904163100076637e-01 6.075426160973111944e-01 9.729344273468311100e-01 0.000000000000000000e+00
2.140000000000000124e+00 6.123018543377596323e-01 6.123544587111505733e-01 9.729731728294445103e-01 0.000000000000000000e+00
2.158999999999999808e+00 6.170286081818707746e-01 6.170815216074246878e-01 9.730113768272670161e-01 0.000000000000000000e+00
2.177999999999999936e+00 6.216728941064381120e-01 6.217263140490177920e-01 9.730485957257589691e-01 0.000000000000000000e+00
2.197000000000000064e+00 6.262368517091461140e-01 6.262906624882622619e-01 9.730853405582894355e-01 0.000000000000000000e+00
2.216000000000000192e+00 6.307225472079480699e-01 6.307766870452411467e-01 9.731215412859839375e-01 0.000000000000000000e+00
2.234999999999999876e+00 6.351319765601555201e-01 6.351864770872924781e-01 9.731570692879274453e-01 0.000000000000000000e+00
2.254000000000000004e+00 6.394670684237239167e-01 6.395219409119419218e-01 9.731919724868052235e-01 0.000000000000000000e+00
2.273000000000000131e+00 6.437296869700330770e-01 6.437850007558715282e-01 9.732261788267679847e-01 0.000000000000000000e+00
2.291999999999999815e+00 6.479216345567191393e-01 6.479772324087862412e-01 9.732600454896814801e-01 0.000000000000000000e+00
2.310999999999999943e+00 6.520446542687390323e-01 6.521006568244244184e-01 9.732931675841327568e-01 0.000000000000000000e+00
2.330000000000000071e+00 6.561004323350365652e-01 6.561567892777609989e-01 9.733258159717520508e-01 0.000000000000000000e+00
2.349000000000000199e+00 6.600906004280057138e-01 6.601472842859680279e-01 9.733579690202387447e-01 0.000000000000000000e+00
2.367999999999999883e+00 6.640167378521675268e-01 6.640737356229876598e-01 9.733896178045119418e-01 0.000000000000000000e+00
2.387000000000000011e+00 6.678803736283402959e-01 6.679377625552073150e-01 9.734206430736171978e-01 0.000000000000000000e+00
2.406000000000000139e+00 6.716829884791246652e-01 6.717406254339139959e-01 9.734513782813164484e-01 0.000000000000000000e+00
2.424999999999999822e+00 6.754260167209236165e-01 6.754840539470479133e-01 9.734814060829743987e-01 0.000000000000000000e+00
2.443999999999999950e+00 6.791108480678347270e-01 6.791692018272554865e-01 9.735110797647655856e-01 0.000000000000000000e+00
2.463000000000000078e+00 6.827388293520368912e-01 6.827974342729984381e-01 9.735403822665418261e-01 0.000000000000000000e+00
2.482000000000000206e+00 6.863112661650105917e-01 6.863701776103542374e-01 9.735691516239359800e-01 0.000000000000000000e+00
2.500999999999999890e+00 6.898294244241462980e-01 6.898885769649567568e-01 9.735975699400628569e-01 0.000000000000000000e+00
2.520000000000000018e+00 6.932945318683823022e-01 6.933541062892838447e-01 9.736253001916775895e-01 0.000000000000000000e+00
2.539000000000000146e+00 6.967077794866527451e-01 6.967676453079948429e-01 9.736527908652445884e-01 0.000000000000000000e+00
2.557999999999999829e+00 7.000703228827656055e-01 7.001303956725623001e-01 9.736799847435166910e-01 0.000000000000000000e+00
2.576999999999999957e+00 7.033832835798700112e-01 7.034436391868010841e-01 9.737066675327437082e-01 0.000000000000000000e+00
2.596000000000000085e+00 7.066477502676182798e-01 7.067084701662467161e-01 9.737328419103005173e-01 0.000000000000000000e+00
2.615000000000000213e+00 7.098647799949644455e-01 7.099256933266986369e-01 9.737588641858868632e-01 0.000000000000000000e+00
2.633999999999999897e+00 7.130353993113405231e-01 7.130966651819938829e-01 9.737842890562828924e-01 0.000000000000000000e+00
2.653000000000000025e+00 7.161606053587896703e-01 7.162220587407102101e-01 9.738095682798342256e-01 0.000000000000000000e+00
2.672000000000000153e+00 7.192413669175239388e-01 7.193031051194967995e-01 9.738343517461582888e-01 0.000000000000000000e+00
2.690999999999999837e+00 7.222786254072193213e-01 7.223406886096847002e-01 9.738587258885280651e-01 0.000000000000000000e+00
2.709999999999999964e+00 7.252732958460685886e-01 7.253356165506120723e-01 9.738828434542714518e-01 0.000000000000000000e+00
2.729000000000000092e+00 7.282262677699098408e-01 7.282887566959099779e-01 9.739067397537709558e-01 0.000000000000000000e+00
2.748000000000000220e+00 7.311384061131278589e-01 7.312011655556713841e-01 9.739301652967772283e-01 0.000000000000000000e+00
2.766999999999999904e+00 7.340105520533599659e-01 7.340735371403345200e-01 9.739533238636903789e-01 0.000000000000000000e+00
2.786000000000000032e+00 7.368435238215111927e-01 7.369067520593883813e-01 9.739761390327557056e-01 0.000000000000000000e+00
2.805000000000000160e+00 7.396381174789476987e-01 7.397016065194069734e-01 9.739986174115287110e-01 0.000000000000000000e+00
2.823999999999999844e+00 7.423951076632743229e-01 7.424588122533044565e-01 9.740208481360582704e-01 0.000000000000000000e+00
2.842999999999999972e+00 7.451152483042478014e-01 7.451791864694364831e-01 9.740427540252440952e-01 0.000000000000000000e+00
2.862000000000000099e+00 7.477992733111380463e-01 7.478634417929251876e-01 9.740643690789068110e-01 0.000000000000000000e+00
2.880999999999999783e+00 7.504478972328487707e-01 7.505122928326282139e-01 9.740856990349269218e-01 0.000000000000000000e+00
2.899999999999999911e+00 7.530618158921797978e-01 7.531264187910250429e-01 9.741067710536712720e-01 0.000000000000000000e+00
2.919000000000000039e+00 7.556417069952747756e-01 7.557066371723496490e-01 9.741274102277730496e-01 0.000000000000000000e+00
2.938000000000000167e+00 7.581882307173881674e-01 7.582533794545920358e-01 9.741479173367223465e-01 0.000000000000000000e+00
2.956999999999999851e+00 7.607020302661553490e-01 7.607673057504713565e-01 9.741682746043801577e-01 0.000000000000000000e+00
2.975999999999999979e+00 7.631837324232051412e-01 7.632492425190866570e-01 9.741882311674608941e-01 0.000000000000000000e+00
2.995000000000000107e+00 7.656339480651530582e-01 7.656997385025630098e-01 9.742078724227896114e-01 0.000000000000000000e+00
3.013999999999999790e+00 7.680532726649726971e-01 7.681192689463166579e-01 9.742273562808476672e-01 0.000000000000000000e+00
3.032999999999999918e+00 7.704422867744542547e-01 7.705083981474252219e-01 9.742467071638952758e-01 0.000000000000000000e+00
3.052000000000000046e+00 7.728015564886410171e-01 7.728678081990475457e-01 9.742657824424637569e-01 0.000000000000000000e+00
3.071000000000000174e+00 7.751316338930651639e-01 7.751982365409834097e-01 9.742843539884689097e-01 0.000000000000000000e+00
3.089999999999999858e+00 7.774330574944646743e-01 7.774997064858256701e-01 9.743030741649361115e-01 0.000000000000000000e+00
3.108999999999999986e+00 7.797063526356811103e-01 7.797733177514649672e-01 9.743212262516480759e-01 0.000000000000000000e+00
3.128000000000000114e+00 7.819520318954413796e-01 7.820191530734841301e-01 9.743393529172338363e-01 0.000000000000000000e+00
3.146999999999999797e+00 7.841705954737097084e-01 7.842379767051221862e-01 9.743571284887732054e-01 0.000000000000000000e+00
3.165999999999999925e+00 7.863625315631459500e-01 7.864300091494740297e-01 9.743748897095170225e-01 0.000000000000000000e+00
3.185000000000000053e+00 7.885283167072237864e-01 7.885960725393080795e-01 9.743922117992362963e-01 0.000000000000000000e+00
3.204000000000000181e+00 7.906684161455922455e-01 7.907363064001493580e-01 9.744095017698535255e-01 0.000000000000000000e+00
3.222999999999999865e+00 7.927832841473212433e-01 7.928514076598394134e-01 9.744264636863718687e-01 0.000000000000000000e+00
3.241999999999999993e+00 7.948733643323737663e-01 7.949416220648706233e-01 9.744433446970423018e-01 0.000000000000000000e+00
3.261000000000000121e+00 7.969390899818102891e-01 7.970074300009382107e-01 9.744600898122289800e-01 0.000000000000000000e+00
3.279999999999999805e+00 7.989808843372281366e-01 7.990495382234468202e-01 9.744763562643862231e-01 0.000000000000000000e+00
3.298999999999999932e+00 8.009991608899045268e-01 8.010678432945353977e-01 9.744927784156152129e-01 0.000000000000000000e+00
3.318000000000000060e+00 8.029943236599285106e-01 8.030632777485042784e-01 9.745087156370977333e-01 0.000000000000000000e+00
