1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.199999999999999956e+00 1.829247085390838523e-01 1.830411737069438105e-01 6.800847315620575095e-01
1.399999999999999911e+00 3.135852146384294770e-01 3.137848680988354344e-01 6.881809808075064483e-01
1.600000000000000089e+00 4.115805942129387440e-01 4.118426393387021323e-01 6.943495498923049070e-01
1.800000000000000044e+00 4.877992227708902728e-01 4.881097948159618949e-01 6.992048883320668429e-01
2.000000000000000000e+00 5.487741256172515847e-01 5.491235191131471627e-01 7.031256244430329483e-01
2.200000000000000178e+00 5.986626824915471934e-01 5.990438990173849731e-01 7.063576365889614461e-01
2.399999999999999911e+00 6.402364798867934415e-01 6.406441581194818324e-01 7.090677466375312488e-01
2.600000000000000089e+00 6.754143084520021212e-01 6.758443954988354596e-01 7.113727799728120083e-01
2.800000000000000266e+00 7.055667329364664342e-01 7.060606667153223048e-01 7.133121102743643638e-01
3.000000000000000000e+00 7.316988341563356313e-01 7.322530056984702940e-01 7.149973865312758692e-01
3.200000000000000178e+00 7.545644227237210400e-01 7.551685864995497655e-01 7.164817078822165453e-01
3.400000000000000355e+00 7.747399420478847665e-01 7.753859265646791954e-01 7.177987833080733404e-01
3.600000000000000089e+00 7.926737370026968321e-01 7.933555289394239596e-01 7.189747278582102608e-01
3.800000000000000266e+00 8.087197640675286570e-01 8.094324752711683502e-01 7.200309613241624440e-01
4.000000000000000000e+00 8.231611884258774881e-01 8.239007364755313034e-01 7.209848622192769341e-01
4.200000000000000178e+00 8.362272390358120866e-01 8.369902889846383420e-01 7.218505231183773851e-01
4.400000000000000355e+00 8.481054668630252369e-01 8.488830271373429825e-01 7.226448900501516448e-01
4.600000000000000533e+00 8.589508053139590649e-01 8.597383747205583626e-01 7.233740723058412758e-01
4.799999999999999822e+00 8.688923655606484164e-01 8.696890668241530342e-01 7.240434455000076541e-01
5.000000000000000000e+00 8.780386009876026687e-01 8.788436172735241136e-01 7.246601169659367958e-01
5.200000000000000178e+00 8.864812798432526453e-01 8.872941078578184815e-01 7.252299006661570013e-01
5.400000000000000355e+00 8.942985750799656852e-01 8.951185825200622670e-01 7.257580884729415427e-01
5.600000000000000533e+00 9.015574920854848573e-01 9.023841554064281345e-01 7.262490447170433239e-01
5.800000000000000711e+00 9.083157941251062129e-01 9.091485213640706498e-01 7.267066701672572071e-01
6.000000000000000000e+00 9.146235426954194558e-01 9.152058653572647806e-01 3.464406370348497854e-01
6.000000000000000000e+00 3.238197097724680451e-01 3.241165967234695966e-01 9.782421086042545344e-01
6.200000000000000178e+00 3.297205068221158442e-01 3.299304333123375677e-01 4.680803122274433403e-01
6.400000000000000355e+00 3.352525040561607494e-01 3.355851083243007738e-01 4.732340905745262560e-01
6.599999999999999645e+00 3.404492287305665443e-01 3.407879431517704116e-01 4.780846097829414831e-01
6.799999999999999822e+00 3.453402637182425572e-01 3.456846905893996014e-01 4.825267776773033979e-01
7.000000000000000000e+00 3.499518109923370757e-01 3.503016609760528088e-01 4.866103409265660207e-01
7.200000000000000178e+00 3.543071611956486455e-01 3.546621441153531840e-01 4.903773598855186155e-01
7.400000000000000355e+00 3.584270870636460105e-01 3.587869386111350312e-01 4.938635041822826421e-01
7.599999999999999645e+00 3.623301747280646135e-01 3.626946166112109404e-01 4.970993046092331280e-01
7.799999999999999822e+00 3.660331040507180944e-01 3.664019105541393984e-01 5.001109209080452089e-01
8.000000000000000000e+00 3.695508869072389735e-01 3.699238486779040658e-01 5.029210106161760008e-01
8.199999999999999289e+00 3.728970706000270807e-01 3.732739537717520428e-01 5.055493178611958349e-01
8.400000000000000355e+00 3.760839122122062728e-01 3.764645657798471601e-01 5.080129442012323304e-01
8.599999999999999645e+00 3.791225286331212918e-01 3.795067758793814749e-01 5.103270261024506205e-01
8.800000000000000711e+00 3.820230261258128479e-01 3.824106957627423364e-01 5.125048605007777036e-01
9.000000000000000000e+00 3.847946126188293015e-01 3.851855382371223158e-01 5.145582083015488584e-01
9.199999999999999289e+00 3.874456953512797619e-01 3.878397528663729554e-01 5.164974600863236898e-01
9.400000000000000355e+00 3.899839660525621921e-01 3.903809977455615088e-01 5.183319681343718788e-01
9.599999999999999645e+00 3.924164754746244377e-01 3.928164020692401226e-01 5.200699477211867539e-01
9.800000000000000711e+00 3.947496987978270644e-01 3.951523686487299902e-01 5.217189544062612594e-01
1.000000000000000000e+01 3.969895931881015638e-01 3.973948908190530482e-01 5.232856483931193070e-01
1.020000000000000107e+01 3.991416485826790317e-01 3.995494605404933397e-01 5.247760764027228353e-01
1.040000000000000036e+01 4.012109326159265521e-01 4.016211854993583241e-01 5.261956556706606225e-01
1.059999999999999964e+01 4.032021304592402489e-01 4.036147132030794005e-01 5.275493938159853125e-01
1.080000000000000071e+01 4.051195802342830721e-01 4.055344192130360126e-01 5.288417469654513869e-01
1.100000000000000000e+01 4.069673045629607078e-01 4.073843251696580570e-01 1.118110655108838447e+00
1.100000000000000000e+01 9.551002988131340743e-01 9.556383264684138457e-01 4.766455489283620839e-01
1.119999999999999929e+01 9.568820329872159691e-01 9.580304108751471759e-01 1.008030762023280680e+00
1.140000000000000036e+01 9.586012501727337876e-01 9.593988367073011947e-01 1.008030661239479153e+00
1.159999999999999964e+01 9.602611840070267579e-01 9.608020352835849875e-01 1.007945002350742580e+00
1.180000000000000071e+01 9.618648488977843414e-01 9.624061835726825942e-01 1.007602628440244841e+00
1.200000000000000000e+01 9.634150582921833239e-01 9.639568129517041006e-01 1.007273170565245346e+00
1.219999999999999929e+01 9.649144411490611084e-01 9.654565633932045143e-01 1.006955908203971406e+00
1.240000000000000036e+01 9.663654568170072512e-01 9.669080244473700070e-01 1.006650047886209487e+00
1.259999999999999964e+01 9.677704084954948938e-01 9.683133966250851987e-01 1.006355085674305760e+00
1.280000000000000071e+01 9.691314554340297871e-01 9.696748137848228977e-01 1.006070479174275389e+00
1.300000000000000000e+01 9.704506240052249710e-01 9.709944084116519658e-01 1.005795588483055392e+00
1.319999999999999929e+01 9.717298177712326845e-01 9.722739628476284590e-01 1.005530045129294781e+00
1.340000000000000036e+01 9.729708266487027135e-01 9.735154200510333089e-01 1.005273229321977269e+00
1.359999999999999964e+01 9.741753352650707187e-01 9.747202663481561169e-01 1.005024914517419266e+00
1.380000000000000071e+01 9.753449305882104792e-01 9.758902974935236285e-01 1.004784481454625844e+00
1.400000000000000000e+01 9.764811089021179225e-01 9.770268366034429164e-01 1.004551730271507459e+00
1.419999999999999929e+01 9.775852821930982595e-01 9.781313194697996982e-01 1.004326281350015559e+00
1.440000000000000036e+01 9.786587840037735964e-01 9.792052009895820808e-01 1.004107676882661337e+00
1.459999999999999964e+01 9.797028748059374292e-01 9.802497174709241534e-01 1.003895628800502315e+00
1.480000000000000071e+01 9.807187469377723898e-01 9.812658644701450772e-01 1.003690044035593365e+00
1.500000000000000000e+01 9.817075291460917175e-01 9.822550711628440512e-01 1.003490337801633769e+00
1.520000000000000107e+01 9.826702907699816913e-01 9.832181784669814517e-01 1.003296482417611601e+00
1.540000000000000036e+01 9.836080455984459459e-01 9.841561890813418367e-01 1.003108242442448672e+00
1.559999999999999964e+01 9.845217554313083763e-01 9.850702625992471262e-01 1.002925183542826781e+00
1.580000000000000071e+01 9.854123333696681586e-01 9.859612263435442170e-01 1.002747173531882696e+00
1.600000000000000000e+01 9.862806468595688436e-01 9.868298120764290582e-01 1.002574142521948986e+00
1.619999999999999929e+01 9.871275205102126860e-01 9.876769759563905904e-01 1.002405760017884395e+00
1.639999999999999858e+01 9.879537387059629250e-01 9.885035775861348295e-01 1.002241763630378868e+00
1.660000000000000142e+01 9.887600480295263283e-01 9.893101135309713134e-01 1.002082230455405343e+00
1.680000000000000071e+01 9.895471595120525210e-01 9.900975619429270846e-01 1.001926722421864646e+00
1.700000000000000000e+01 9.903157507244014779e-01 9.908664513618700154e-01 1.001775231762658258e+00
1.719999999999999929e+01 9.910664677225099473e-01 9.916174519491718353e-01 1.001627583272445721e+00
1.739999999999999858e+01 9.917999268585929729e-01 9.923511971761639350e-01 1.001483616397115473e+00
1.760000000000000142e+01 9.925167164688558641e-01 9.930682888137362108e-01 1.001343181407250205e+00
1.780000000000000071e+01 9.932173984474272910e-01 9.937692008162274382e-01 1.001206237372257446e+00
1.800000000000000000e+01 9.939025097153640909e-01 9.944546241702511002e-01 1.001072505675718372e+00
1.819999999999999929e+01 9.945725635927965547e-01 9.951249614778464592e-01 1.000941980394655761e+00
1.840000000000000213e+01 9.952280510815892933e-01 9.957807459295068275e-01 1.000814507078849225e+00
1.860000000000000142e+01 9.958694420652466350e-01 9.964223741874228546e-01 1.000690052508699024e+00
1.880000000000000071e+01 9.964971864322305084e-01 9.970503577675475793e-01 1.000568452813265008e+00
1.900000000000000000e+01 9.971117151283303004e-01 9.976651644324088242e-01 1.000449573808194215e+00
1.919999999999999929e+01 9.977134411432615479e-01 9.982671309212107769e-01 1.000333399076539065e+00
1.940000000000000213e+01 9.983027604362354479e-01 9.988567127494488718e-01 1.000219780109268708e+00
1.960000000000000142e+01 9.988800528048629168e-01 9.994342256686536974e-01 1.000108696144355047e+00
1.980000000000000071e+01 9.994456827013967759e-01 1.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+01 1.000000000000000000e+00 1.000448140582127277e+00 1.000000000000000000e+00
