1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.018999999999999906e+00 2.476263361955410164e-02 2.476461172680357453e-02 8.379509092929586789e-01 0.000000000000000000e+00
1.038000000000000034e+00 4.861873541984724351e-02 4.862262554949315502e-02 8.380937954614773311e-01 0.000000000000000000e+00
1.056999999999999940e+00 7.161719126923205003e-02 7.162292157374959556e-02 8.382316807411560600e-01 0.000000000000000000e+00
1.076000000000000068e+00 9.380343413086197901e-02 9.381093637080159531e-02 8.383647541157238647e-01 0.000000000000000000e+00
1.094999999999999973e+00 1.152197436298037919e-01 1.152289627042337311e-01 8.384931788765586091e-01 0.000000000000000000e+00
1.114000000000000101e+00 1.359055149642814098e-01 1.359163891688228987e-01 8.386172756935451611e-01 0.000000000000000000e+00
1.133000000000000007e+00 1.558975007596447027e-01 1.559099691779544938e-01 8.387372624947835309e-01 0.000000000000000000e+00
1.151999999999999913e+00 1.752300289888749085e-01 1.752440435900951554e-01 8.388532847557796934e-01 0.000000000000000000e+00
1.171000000000000041e+00 1.939351996779472287e-01 1.939507102870606514e-01 8.389655620247639112e-01 0.000000000000000000e+00
1.189999999999999947e+00 2.120430627671404111e-01 2.120600013698683284e-01 8.390743527768652621e-01 0.000000000000000000e+00
1.209000000000000075e+00 2.295817792013064018e-01 2.296001188679435701e-01 8.391796639796273993e-01 0.000000000000000000e+00
1.227999999999999980e+00 2.465777670655280307e-01 2.465974964814043602e-01 8.392816236926391449e-01 0.000000000000000000e+00
1.247000000000000108e+00 2.630558343611016925e-01 2.630768731216053813e-01 8.393806265505114883e-01 0.000000000000000000e+00
1.266000000000000014e+00 2.790392998254272450e-01 2.790616169164539806e-01 8.394766439088862109e-01 0.000000000000000000e+00
1.284999999999999920e+00 2.945501030332163261e-01 2.945736708350630839e-01 8.395698062782982474e-01 0.000000000000000000e+00
1.304000000000000048e+00 3.096089048723104642e-01 3.096336373118893648e-01 8.396604037700042822e-01 0.000000000000000000e+00
1.322999999999999954e+00 3.242351793617087585e-01 3.242611223828948397e-01 8.397481956182194507e-01 0.000000000000000000e+00
1.342000000000000082e+00 3.384472976698508773e-01 3.384743778449679219e-01 8.398336188517863121e-01 0.000000000000000000e+00
1.360999999999999988e+00 3.522626050953659993e-01 3.522907733348701886e-01 8.399167088135760517e-01 0.000000000000000000e+00
1.379999999999999893e+00 3.656974916885563642e-01 3.657267522327242726e-01 8.399974390835321936e-01 0.000000000000000000e+00
1.399000000000000021e+00 3.787674571181380845e-01 3.787977141393658598e-01 8.400761353160606237e-01 0.000000000000000000e+00
1.417999999999999927e+00 3.914871703230665134e-01 3.915185137322444442e-01 8.401524740962885707e-01 0.000000000000000000e+00
