0.0001,0.858063490876374
0.0001148153621496883,0.858065320813178
0.0001318256738556407,0.858067421868364
0.00015135612484362083,0.858069834211209
0.00017378008287493755,0.858072603962884
0.00019952623149688798,0.858075784078461
0.0002290867652767773,0.858079435359665
0.0002630267991895382,0.85808362761775
0.0003019951720402016,0.858088441008787
0.00034673685045253164,0.858093967566927
0.0003981071705534972,0.858100312965033
0.00045708818961487504,0.858107598536425
0.0005248074602497725,0.858115963596508
0.0006025595860743578,0.858125568108834
0.0006918309709189366,0.85813659574676
0.0007943282347242815,0.858149257409535
0.0009120108393559097,0.858163795260365
0.0010471285480508996,0.858180487364174
0.0012022644346174128,0.858199653014323
0.0013803842646028849,0.858221658850986
0.0015848931924611134,0.858246925889229
0.0018197008586099837,0.858275937592635
0.0020892961308540394,0.858309249148723
0.0023988329190194903,0.858347498126037
0.0027542287033381664,0.858391416719967
0.0031622776601683794,0.858441845825851
0.0036307805477010136,0.858499751214209
0.004168693834703354,0.858566242125037
0.004786300923226384,0.858642592646783
0.0054954087385762455,0.858730266302135
0.006309573444801933,0.858830944328324
0.0072443596007499,0.858946558215972
0.008317637711026709,0.859079327159463
0.00954992586021436,0.859231801175581
0.01096478196143185,0.859406910768774
0.012589254117941673,0.859608024163883
0.014454397707459278,0.85983901329503
0.016595869074375606,0.860104329937325
0.019054607179632477,0.860409093602684
0.021877616239495523,0.860759193099983
0.0251188643150958,0.86116140399295
0.028840315031266057,0.861623524588973
0.03311311214825911,0.862154533574177
0.038018939632056124,0.86276477299492
0.043651583224016605,0.8634661609994557
0.05011872336272723,0.8642724396298699
0.057543993733715694,0.8651994640382554
0.0660693448007596,0.8662655408514832
0.07585775750291839,0.8674918251047474
0.08709635899560808,0.8689027873115424
0.1,0.8705267649811711
0.1148153621496883,0.8723966164323479
0.1318256738556407,0.8745504993573555
0.15135612484362082,0.8770328026480819
0.17378008287493754,0.8798952679995962
0.19952623149688797,0.8831983477869518
0.2290867652767773,0.8870128514588006
0.2630267991895382,0.8914218905989766
0.3019951720402016,0.8965228700319439
0.3467368504525316,0.9024283940733381
0.3981071705534972,0.909263107120184
0.457088189614875,0.9171512920436545
0.5248074602497725,0.92618987255815
0.6025595860743578,0.9364059538615973
0.6918309709189365,0.9477064564994708
0.7943282347242815,0.9598339811629123
0.9120108393559098,0.9723413201244735
1.0471285480508996,0.9845872492131641
1.202264434617413,0.9957472312502115
1.3803842646028848,1.0048340140032472
1.5848931924611136,1.0107347028706992
1.8197008586099834,1.01228172986886
2.0892961308540396,1.0083732817687998
2.3988329190194904,0.9981415106864857
2.7542287033381663,0.9811415668266008
3.1622776601683795,0.9575124888044785
3.630780547701014,0.9280529350476063
4.168693834703354,0.8941686730040674
4.786300923226384,0.8576857838459226
5.495408738576246,0.8205717155778002
6.309573444801933,0.7846419178801888
7.244359600749901,0.7513320363769621
8.31763771102671,0.7215836543366035
9.549925860214358,0.6958455813257681
10.96478196143185,0.6741575353057626
12.589254117941673,0.6562710077316739
14.454397707459275,0.6417695400436885
16.595869074375607,0.6301664713661437
19.054607179632473,0.62097297265076
21.877616239495524,0.6137386393194969
25.118864315095802,0.6080710449553728
28.84031503126606,0.6036412236831359
33.11311214825911,0.6001808853219389
38.01893963205612,0.5974755201326495
43.651583224016605,0.5953560499581947
50.11872336272722,0.5936905479006304
57.543993733715695,0.592376784869958
66.0693448007596,0.5913358928685114
75.85775750291837,0.5905071731549917
87.09635899560806,0.5898439480341894
100.,0.589310304057927
