0.0001,0.39105200681272917,0.38088895633912984,0.37550382357883594,0.37279745515007645
0.0001778279410038923,0.39105226461602566,0.3808899079147162,0.37550747781851906,0.37281181957500553
0.00031622776601683794,0.3910530800138432,0.38089291676980674,0.37551903016721,0.3728572163502806
0.0005623413251903491,0.39105565835966366,0.3809024309206608,0.37555554493201004,0.3730005042176909
0.001,0.3910638109824929,0.38093250661216477,0.37567084732325806,0.3734509535370969
0.001778279410038923,0.3910895848950447,0.3810275074318483,0.37603380400878017,0.37484966726365193
0.0031622776601683794,0.39117101965863527,0.38132686505316077,0.3771653984428475,0.37904061984661624
0.005623413251903491,0.39142784725455626,0.3822631210903169,0.3805944501399221,0.3905090260477048
0.01,0.3922331971164031,0.3851261618230758,0.39023178747220466,0.41661554189724304
0.01778279410038923,0.3947149942196306,0.39335833991972047,0.4132651467821879,0.46152842015144757
0.0316227766016838,0.40199603693940905,0.4139343019964407,0.45559967618449704,0.5177557401762168
0.05623413251903491,0.42097388365939054,0.45429896298049627,0.5124003225310911,0.5712225279999648
0.1,0.4607014445280084,0.5125447750928198,0.5698924628794442,0.6138047501056412
0.1778279410038923,0.522613901281286,0.5758251605980821,0.6185922018090707,0.6460824165133301
0.31622776601683794,0.5955294110357826,0.6337305952584725,0.6587741360465622,0.6734052818277807
0.5623413251903491,0.6677793397012614,0.6861178250643301,0.6967083029158964,0.7026675857947002
1.,0.7221146714695947,0.7257911971091542,0.7274839308272061,0.7284961690672052
1.7782794100389228,0.7113070767046845,0.7095713730713172,0.7082745530340044,0.7076604477359951
3.1622776601683795,0.6406780894895168,0.6384723933193277,0.6370984930211875,0.6364776115910223
5.623413251903491,0.5812947153444923,0.5792675232717474,0.5781348107756576,0.577674376565793
10.,0.5525733428332135,0.5505564649152552,0.5494998387870431,0.5490720037075598
17.78279410038923,0.5397616906415362,0.5376816832219814,0.5366197612293884,0.536159113220284
31.622776601683796,0.5337685054903821,0.5316334057882096,0.5305527240582816,0.5300557308979095
56.234132519034915,0.5312884527783526,0.5291258701839354,0.5280342622826703,0.5275179993827589
100.,0.5304048766669364,0.5282319225709369,0.5271360207652742,0.526612345655654
