0.001	0.5223969674160464	0.51722226712702	0.4998099250434551	0.40222037447986153	0.1674979646238273
0.001778279410038923	0.5246935633545498	0.5174683330546777	0.49981007783361037	0.40265103110037426	0.17027442693595732
0.0031622776601683794	0.5285605300032898	0.5179011151455062	0.49981034892501663	0.4034112250978228	0.17512831776981305
0.005623413251903491	0.5348211796412059	0.5186558492147091	0.4998108290747175	0.4047454927496479	0.18350508195340615
0.01	0.5443306267907744	0.5199524639335474	0.49981167687471006	0.4070639809985064	0.19764306720685457
0.01778279410038923	0.557419183808765	0.5221223323047486	0.49981316568652245	0.41102270731298235	0.22062494940047017
0.0316227766016838	0.5730378546098205	0.5255920812281829	0.4998157552875911	0.4175808123954284	0.25576882192157774
0.05623413251903491	0.5883434418185943	0.5307246140655018	0.49982018554703317	0.42790444996654037	0.30468401268702117
0.1	0.5995591172156872	0.5373760111394681	0.4998275542530227	0.4428549164531219	0.364193130786834
0.1778279410038923	0.6035565111959417	0.5442171853660208	0.49983925488293973	0.46186082476334883	0.4248382206256237
0.31622776601683794	0.598799490106252	0.548505935172347	0.499856533700921	0.48177513636559144	0.4744374559611319
0.5623413251903491	0.5856314287956916	0.547360250013476	0.4998795044021238	0.4975697133034309	0.5049674766188978
1.	0.5665913829504703	0.5401337047720496	0.4999061354564225	0.5056899542581679	0.5165290168170955
1.7782794100389228	0.5461170901461596	0.5293655884465203	0.4999325432377384	0.5068448700942714	0.5156375730015661
3.1622776601683795	0.5286108019610191	0.5188363408505658	0.49995498290008067	0.5046608006457198	0.5101682883514284
5.623413251903491	0.5162230247452317	0.5109118860241858	0.4999716839443079	0.5022383941347837	0.5051409646583417
10.	0.5086378962014777	0.5059061258310676	0.4999829245127927	0.5007245215211551	0.502061364275562
17.78279410038923	0.504433269947949	0.5030774324813373	0.4999899838843564	0.5000422172427327	0.5005879071207069
31.622776601683796	0.502239522651065	0.5015784233489954	0.4999942248087379	0.49982640162658676	0.5000203195133093
56.234132519034915	0.5011297302736804	0.5008085426753031	0.4999967042420277	0.4998072853120963	0.4998613280744166
100.	0.500574095418214	0.5004170772973158	0.49999813058379244	0.4998485183282977	0.49985378087657933
