0.001,1.0476278673772481,1.3333469876344715,1.8333329745196427
0.0031622776601683794,1.047620929153234,1.333337141505714,1.8333334132744143
0.01,1.0476224223847352,1.3333382565218619,1.8333329453694902
0.0316227766016838,1.0476246609463962,1.3333394080743604,1.8333333342143554
0.1,1.0476477348845563,1.3333259590095923,1.8333334980843836
0.31622776601683794,1.0476392016104095,1.333337802464162,1.8333328457818796
1.,1.0476312939260772,1.3333193481906052,1.8333331094451202
3.1622776601683795,1.0476170157554567,1.3333257478019598,1.8333327045661987
10.,1.0476403736474127,1.3333367877208115,1.8333327300369013
31.622776601683796,1.0476091190717445,1.3333324417777728,1.833333333717163
100.,1.047610671636087,1.3333419705700489,1.8333330805190924
316.22776601683796,1.047631149289995,1.3333231900484357,1.8333338313343481
1000.,1.0476030965924437,1.3333487361772312,1.8333329990341025
