1.000000000000000000e+00
9.682467437677179101e-01
9.684120099354052158e-01
9.685713362185420783e-01
9.687251477400141697e-01
9.688735764899238934e-01
9.690168563980855465e-01
9.691555829439227887e-01
9.692896479483571470e-01
9.694193858383459705e-01
9.695450027833479867e-01
9.696666920205039286e-01
9.697846348116424542e-01
9.698989228572553190e-01
9.700099526003259642e-01
9.701175013235662226e-01
9.702220866258607357e-01
9.703236958829801750e-01
9.704224852634723009e-01
9.705184371155266554e-01
9.706116737612096035e-01
9.707025550028711702e-01
9.707909892986293920e-01
9.708770507564553620e-01
9.709608198540964352e-01
9.710424345639110388e-01
9.711220751926804562e-01
9.711997272747290300e-01
9.712754337239301039e-01
9.713493115528764044e-01
9.714213789895486117e-01
9.714916798038629731e-01
9.715604796288588307e-01
9.716273996997012441e-01
9.716929551995316938e-01
9.717571515614498168e-01
9.718198073446675522e-01
9.718808532622760232e-01
9.719407834460898066e-01
9.719993628172697298e-01
9.720567065333599599e-01
9.721127937218491111e-01
9.721648373311753133e-01
9.722136642633386616e-01
9.722615902280096201e-01
9.723092082744345666e-01
9.723597945808598597e-01
9.724091467738689154e-01
9.724578677032604812e-01
9.725052863777390311e-01
9.725520303912139619e-01
9.725977242305096082e-01
9.726426213530039444e-01
9.726866714183172169e-01
9.727299254201245970e-01
9.727724061411096024e-01
9.728140225218727677e-01
9.728548491504851459e-01
9.728950216806573348e-01
9.729344276376868939e-01
9.729731731208977052e-01
9.730113771325192840e-01
9.730485969285596060e-01
9.730853408518423953e-01
9.731215687151293370e-01
9.731570694357327689e-01
9.731919727932067943e-01
9.732261790643814692e-01
9.732600180193556882e-01
9.732931678796626906e-01
9.733258162677722591e-01
9.733579693166345415e-01
9.733896452901305008e-01
9.734206433108596457e-01
9.734513785912767281e-01
9.734814058719907237e-01
9.735110794269660195e-01
9.735403824996757827e-01
9.735691791355576274e-01
9.735975702519674702e-01
9.736253013022316827e-01
9.736527905434063657e-01
9.736799850560391434e-01
9.737066678450126966e-01
9.737328422107454085e-01
9.737588644780619251e-01
9.737842893569109703e-01
9.738095407248162916e-01
9.738343520474589399e-01
9.738587261126916417e-01
9.738828437466288124e-01
9.739067400436424160e-01
9.739301655781100742e-01
9.739532962781349834e-01
9.739761115753209353e-01
9.739986175600729990e-01
9.740208205850270362e-01
9.740427542920453430e-01
9.740643692276904630e-01
9.740856715737824523e-01
9.741067713668181138e-01
9.741274104116638410e-01
9.741479171451031815e-01
9.741682471268905408e-01
9.741882587118055881e-01
9.742078736681298867e-01
9.742273559271096284e-01
9.742467074350659173e-01
9.742657835675923028e-01
9.742843542899684017e-01
9.743030753511326969e-01
9.743212265526839388e-01
9.743393532183712846e-01
9.743571281869040090e-01
9.743748899790385387e-01
9.743922120991761471e-01
9.744095020710582533e-01
9.744264649515389509e-01
9.744433449982903284e-01
9.744600901259828918e-01
9.744763560481947140e-01
9.744927787293762300e-01
9.745087159383910569e-01
9.745247234304050821e-01
9.745403473149497620e-01
9.745557510860645145e-01
9.745712095964093047e-01
9.745862680512774601e-01
9.746013588683580808e-01
9.746161126509301775e-01
9.746309547664507855e-01
9.746453188113269883e-01
9.746596573805037522e-01
9.746739734859573012e-01
9.746879080931444284e-01
9.747020002614703582e-01
9.747156245378978401e-01
9.747291622113057885e-01
9.747427604120882938e-01
9.747559829326014613e-01
9.747691258604432862e-01
9.747822845808775671e-01
9.747951095497676688e-01
9.748078574523321160e-01
9.748205912678649110e-01
9.748330618040554896e-01
9.748454134349560096e-01
9.748577983580666295e-01
9.748699381544975173e-01
9.748818458168393430e-01
9.748937492713825037e-01
9.749056487245258973e-01
9.749172117629639756e-01
9.749287595033966358e-01
9.749403835817980202e-01
9.749516480722523193e-01
9.749627609971696085e-01
9.749738708034637602e-01
9.749849660307924326e-01
9.749958698213653241e-01
