0.0001,0.6344707759912928,0.6251912264658788,0.6202321475827045,0.6176658982588862
0.0001778279410038923,0.6344710447039885,0.6251921915955133,0.6202358009591261,0.6176801037826372
0.00031622776601683794,0.634471893791726,0.6251952435089306,0.620247352080963,0.617724995415197
0.0005623413251903491,0.6344745789721675,0.6252048934483201,0.6202838612995866,0.6178666649748159
0.001,0.6344830694999374,0.625235397383493,0.6203991295759407,0.6183117914011597
0.001778279410038923,0.6345099110748068,0.6253317411188892,0.6207618158666465,0.619691669618914
0.0031622776601683794,0.6345947137918263,0.6256352341115129,0.6218909814081501,0.6238047544541941
0.005623413251903491,0.6348621095352762,0.6265834799271454,0.6252980533777831,0.6348920381631139
0.01,0.6357000692904451,0.6294743170825705,0.6347572223384863,0.6592274957614365
0.01778279410038923,0.6382772945219483,0.6377123691156368,0.6566943105853084,0.6983886294073227
0.0316227766016838,0.6457940042703565,0.6578356371566122,0.6947655650369593,0.7433328574243344
0.05623413251903491,0.6650796339555121,0.695539947230721,0.7420643621024259,0.7830391993890508
0.1,0.7041379832619392,0.74664463355786,0.7871105129762637,0.8142434718972651
0.1778279410038923,0.7623600055285452,0.7999061074643004,0.8257229592494323,0.8404038931105111
0.31622776601683794,0.8297983188332403,0.8508135639858222,0.8623640501125481,0.868241817196569
0.5623413251903491,0.9020105526523539,0.9057170281110803,0.9067612189054953,0.906984152121811
1.,0.9746166841657875,0.9673159194415827,0.9625066701795597,0.9597377145222287
1.7782794100389228,1.010689689720063,1.0011240102780747,0.9953758823810608,0.9921782110569535
3.1622776601683795,0.9490636606920099,0.9421169318672382,0.9380500087763054,0.935779488613954
5.623413251903491,0.8002042623830172,0.7956156953935358,0.7930251188742182,0.7915839760881747
10.,0.673947501426908,0.6697854321755938,0.6675710520112165,0.6663874302017749
17.78279410038923,0.6130177376828471,0.608680972003721,0.6064464733756458,0.6052874568885016
31.622776601683796,0.5906131323244874,0.5861537656272235,0.5838815927666572,0.5827168604481404
56.234132519034915,0.5831735601466906,0.5786665150175334,0.5763782624758687,0.5752099036962455
100.,0.580784351622291,0.5762612503373133,0.5739674544287362,0.5727977486660223
