1.	0.	0.
1.019	0.0247626336195541	0.
1.038	0.048618735419847244	0.
1.057	0.07161719126923205	0.
1.076	0.09380343413086198	0.
1.095	0.11521974362980379	0.
1.114	0.1359055149642814	0.
1.133	0.1558975007596447	0.
1.152	0.1752300289888749	0.
1.171	0.19393519967794723	0.
1.19	0.2120430627671404	0.
1.209	0.2295817792013064	0.
1.228	0.24657776706552803	0.
1.247	0.2630558343611017	0.
1.266	0.27903929982542724	0.
1.285	0.2945501030332163	0.
1.304	0.30960890487231046	0.
1.323	0.32423517936170876	0.
1.342	0.3384472976698509	0.
1.361	0.352262605095366	0.
1.38	0.36569749168855636	0.
1.399	0.3787674571181381	0.
1.418	0.3914871703230665	0.
1.437	0.40387052443200805	0.
1.456	0.4159306873828562	0.
1.475	0.42768014862988635	0.
1.494	0.4391307622870143	0.
1.513	0.45029378702026585	0.
1.532	0.46117992297175414	0.
1.551	0.47179934596973405	0.
1.57	0.48216173925458117	0.
1.589	0.4922763229286774	0.
1.608	0.5021518813184229	0.
1.627	0.5117967884190365	0.
1.646	0.5212190315771215	0.
1.665	0.5304262335516559	0.
1.684	0.5394256730816309	0.
1.703	0.5482243040767973	0.
1.722	0.5568287735380038	0.
1.741	0.5652454383040896	0.
1.76	0.5734803807140259	0.
1.779	0.5815394232654107	0.
1.798	0.5894281423436121	0.
1.817	0.5971518810894569	0.
1.836	0.6047157614680085	0.
1.855	0.6121246955956186	0.
1.874	0.6193833963779402	0.
1.893	0.6264963875072872	0.
1.912	0.6334680128639463	0.
1.931	0.6403024453624175	0.
1.95	0.647003695280514	0.
1.969	0.6535756181062504	0.
1.988	0.6600219219347351	0.
2.007	0.6663461744449296	0.
2.026	0.6725518094837868	0.
2.045	0.6786421332833941	0.
2.064	0.6846203303347217	0.
2.083	0.6904894689399463	0.
2.102	0.6962525064635552	0.
2.121	0.7019122943012907	0.
2.14	0.7074715825843683	0.
2.159	0.712933024635279	0.
2.178	0.7182991811904503	0.
2.197	0.7235725244036721	0.
2.216	0.7287554416436853	0.
2.235	0.7338502390980131	0.
2.254	0.7388591451945059	0.
2.273	0.7437843138513255	0.
2.292	0.7486278275652687	0.
2.311	0.753391700347716	0.
2.33	0.7580778805169622	0.
2.349	0.7626882533550297	0.
2.368	0.7672246436365586	0.
2.387	0.7716888180369668	0.
2.406	0.776082487426442	0.
2.425	0.7804073090561578	0.
2.444	0.7846648886424104	0.
2.463	0.7888567823544497	0.
2.482	0.792984498710942	0.
2.501	0.7970495003898312	0.
2.52	0.8010532059565691	0.
2.539	0.8049969915146366	0.
2.558	0.8088821922825005	0.
2.577	0.8127101041007821	0.
2.596	0.8164819848733256	0.
2.615	0.8201990559453916	0.
2.634	0.8238625034221806	0.
2.653	0.8274734794307547	0.
2.672	0.8310331033281004	0.
2.691	0.8345424628579892	0.
2.71	0.8380026152591915	0.
2.729	0.8414145883274029	0.
2.748	0.8447793814330911	0.
2.767	0.848097966497426	0.
2.786	0.8513712889283196	0.
2.805	0.8546002685183047	0.
2.824	0.8577858003063035	0.
2.843	0.8609287554047597	0.
2.862	0.8640299817938295	0.
2.881	0.8670903050841854	0.
2.9	0.8701105292497995	0.
2.919	0.8730914373320912	0.
2.938	0.8760337921168277	0.
2.957	0.8789383367848818	0.
2.976	0.881805795537993	0.
2.995	0.8846368742008346	0.
3.014	0.8874322608002128	0.
3.033	0.890192626122591	0.
3.052	0.8929186242506986	0.
3.071	0.8956108930802038	0.
3.09	0.8982700548174748	0.
3.109	0.9008967164589211	0.
3.128	0.90349147025295	0.
3.147	0.9060548941451801	0.
3.166	0.9085875522075669	0.
3.185	0.911089995052281	0.
3.204	0.9135627602307589	0.
3.223	0.9160063726187143	0.
3.242	0.9184213447875305	0.
3.261	0.9208081773627308	0.
3.28	0.9231673593699838	0.
3.299	0.9254993685690953	0.
3.318	0.9278046717766043	0.
3.337	0.9300837251773302	0.
3.356	0.9323369746253174	0.
3.375	0.9345648559346157	0.
3.394	0.9367677951603476	0.
3.413	0.9389462088702965	0.
3.432	0.941100504407503	0.
3.451	0.9432310801443002	0.
3.47	0.9453383257278268	0.
3.489	0.9474226223176386	0.
3.508	0.9494843428155828	0.
3.527	0.9515238520881187	0.
3.546	0.9535415071816932	0.
3.565	0.955537657531104	0.
3.584	0.9575126451612215	0.
3.603	0.9594668048824058	0.
3.622	0.9614004644797312	0.
3.641	0.9633139448962862	0.
3.66	0.9652075604107409	0.
3.679	0.9670816188094631	0.
3.698	0.9689364215532786	0.
3.717	0.970772263939144	0.
3.736	0.9725894352569104	0.
3.755	0.9743882189413138	0.
3.774	0.9761688927193132	0.
3.793	0.9779317287530258	0.
3.812	0.9796769937784786	0.
3.831	0.9814049492401626	0.
3.85	0.9831158514215527	0.
3.869	0.9848099515718831	0.
3.888	0.9864874960291107	0.
3.907	0.9881487263393499	0.
3.926	0.9897938793728074	0.
3.945	0.9914231874363763	0.
3.964	0.9930368783830846	0.
3.983	0.9946351757182484	0.
4.002	0.9962182987026768	0.
4.021	0.9977864624529948	0.
4.04	0.999339878039055	0.
4.059	1.000878752578647	0.
4.078	1.0024032893295955	0.
4.097	1.0039136877792592	0.
4.116	1.005410143731531	0.
4.135	1.0068928493915243	0.
4.154	1.0083619934478079	0.
4.173	1.009817761152467	0.
4.192	1.0112603343989708	0.
4.211	1.0126898917980478	0.
4.23	1.0141066087512904	0.
4.249	1.0155106575229509	0.
4.268	1.0169022073097556	0.
4.287	1.0182814243089346	0.
4.306	1.019648471784324	0.
4.325	1.0210035101308712	0.
4.344	1.0223466969373034	0.
4.363	1.023678187047302	0.
4.382	1.0249981326189408	0.
4.401	1.026306683182716	0.
4.42	1.0276039856980452	0.
4.439	1.028890184608191	0.
4.458	1.0301654218939484	0.
4.477	1.031429837125893	0.
4.496	1.0326835675152917	0.
4.515	1.03392674796375	0.
4.534	1.0351595111116052	0.
4.553	1.0363819873851412	0.
4.572	1.0375943050425478	0.
4.591	1.0387965902187966	0.
4.61	1.0399889669694173	0.
4.629	1.0411715573131646	0.
4.648	1.0423444812736253	0.
4.667	1.0435078569198253	0.
4.686	1.0446618004059118	0.
4.705	1.0458064260097597	0.
4.724	1.0469418461707083	0.
4.743	1.0480681715264268	0.
4.762	1.0491855109488224	0.
4.781	1.050293971579136	0.
4.8	1.0513936588621986	0.
4.819	1.0524846765798481	0.
4.838	1.0535671268836184	0.
4.857	1.0546411103266402	0.
4.876	1.0557067258947435	0.
4.895	1.0567640710369037	0.
4.914	1.0578132416949109	0.
4.933	1.0588543323324129	0.
4.952	1.0598874359632924	0.
4.971	1.0609126441793744	0.
4.99	1.061930047177472	0.
5.009	1.0629397337858708	0.
5.028	1.06394179149018	0.
5.047	1.0649363064585944	0.
5.066	1.065923363566612	0.
5.085	1.0669030464211955	0.
5.104	1.0678754373843171	0.
5.123	1.068840617596118	0.
5.142	1.069798666997468	0.
5.161	1.0707496643520356	0.
5.18	1.0716936872678635	0.
5.199	1.0726308122184756	0.
5.218	1.073561114563553	0.
5.237	1.0744846685691334	0.
5.256	1.0754015474274068	0.
5.275	1.0763118232760285	0.
5.294	1.0772155672170305	0.
5.313	1.0781128493353698	0.
5.332	1.0790037387170217	0.
5.351	1.0798883034667284	0.
5.37	1.0807666107253384	0.
5.389	1.081638726686792	0.
5.408	1.0825047166148403	0.
5.427	1.0833646448592238	0.
5.446	1.0842185748716877	0.
5.465	1.0850665692215324	0.
5.484	1.0859086896109578	0.
5.503	1.086744996890013	0.
5.522	1.087575551071266	0.
5.541	1.088400411344086	0.
5.56	1.0892196360887776	0.
5.579	1.0900332828903727	0.
5.598	1.0908414085521099	0.
5.617	1.0916440691086284	0.
5.636	1.092441319838952	0.
5.655	1.0932332152791768	0.
5.674	1.0940198092349014	0.
5.693	1.0948011547934113	0.
5.712	1.0955773043356898	0.
5.731	1.0963483095480293	-2.320801690867388e-301
5.75	1.097114221433565	-3.726258683486651e-194
5.769	1.0978750903234913	-8.914007807287752e-125
5.788	1.0986309658881215	-5.16818401353875e-80
5.807	1.0993818971477058	-3.207399491054285e-51
5.826	1.1001279324830169	-9.307836304384906e-33
5.845	1.1008691196457239	-5.8925417038451304e-21
5.864	1.1016055057686458	-1.9487082496709567e-13
5.883	1.10233713980951	-1.1623121288174846e-8
5.902	1.103066586394045	-0.000012254669682450625
5.921	1.1039873611314985	-0.0009896619562817948
5.94	1.107682729055365	-0.0156548342878449
5.959	1.1242542153996133	-0.08831663669213613
5.978	1.1723627136897954	-0.26014997248219607
5.997	1.2773399772003506	-0.5095072157539027
6.016	1.4609773469596776	-0.7729218835538303
6.035	1.7172004324046668	-0.9998421360200149
6.054	2.0039998884043584	-1.1714740867123568
6.073	2.270028822196072	-1.290966575880209
6.092	2.4837670309104416	-1.3698667875940695
6.111	2.638859133547343	-1.420209903393718
6.13	2.743919062226221	-1.4516135038634057
6.149	2.811965708213389	-1.4709027289931051
6.168	2.854809532628285	-1.4826208101505811
6.187	2.8813381700645326	-1.4896801603039382
6.206	2.897635507592777	-1.4939042769387758
6.225	2.907647966505344	-1.4964172113568435
6.244	2.913853378706482	-1.4979042993723117
6.263	2.9177754972387735	-1.4987799517501592
6.282	2.9203383284170585	-1.4992930852823094
6.301	2.9220965794678584	-1.4995923510169706
6.32	2.9233806792678747	-1.4997660557229122
6.339	2.9243861947500225	-1.499866396928421
6.358	2.925228218807759	-1.499924078362106
6.377	2.925974130977734	-1.4999570736347687
6.396	2.9266631820035114	-1.4999758534949967
6.415	2.927318127529918	-1.4999864880962228
6.434	2.9279520997038366	-1.4999924790982542
6.453	2.928572644457605	-1.4999958363709336
6.472	2.9291840813609187	-1.49999770765904
6.491	2.9297888759864943	-1.4999987449920578
6.51	2.9303884339488304	-1.4999993168320318
6.529	2.9309835579725334	-1.499999630278587
6.548	2.9315747096256723	-1.4999998010981932
6.567	2.9321621584068303	-1.4999998936421997
6.586	2.9327460662119105	-1.4999999434784015
6.605	2.9333265349287134	-1.499999970151644
6.624	2.933903633106568	-1.499999984338546
6.643	2.934477410816445	-1.4999999918361966
6.662	2.935047907883891	-1.4999999957728938
6.681	2.9356151584242314	-1.4999999978261807
6.7	2.9361791933268107	-1.4999999988898771
6.719	2.9367400416079747	-1.4999999994371125
6.738	2.9372977311444215	-1.4999999997166595
6.757	2.9378522890691086	-1.4999999998584326
6.776	2.9384037419843496	-1.4999999999298035
6.795	2.9389521160765977	-1.4999999999654625
6.814	2.9394974371789204	-1.4999999999831417
6.833	2.9400397308055117	-1.4999999999918376
6.852	2.9405790221713097	-1.499999999996081
6.871	2.9411153362041693	-1.4999999999981342
6.89	2.9416486975528344	-1.4999999999991194
6.909	2.9421791305927116	-1.4999999999995879
6.928	2.9427066594309155	-1.499999999999809
6.947	2.943231307910164	-1.4999999999999123
6.966	2.9437530996128185	-1.4999999999999603
6.985	2.944272057864494	-1.499999999999982
7.004	2.944788205737657	-1.499999999999992
7.023	2.945301566055095	-1.4999999999999964
7.042	2.9458121613931922	-1.4999999999999984
7.061	2.9463200140853045	-1.4999999999999993
7.08	2.946825146224988	-1.4999999999999996
7.099	2.947327579669177	-1.4999999999999998
7.118	2.9478273360414935	-1.5
7.137	2.9483244367353048	-1.5
7.156	2.948818902916706	-1.5
7.175	2.9493107555275198	-1.5
7.194	2.949800015288374	-1.5
7.213	2.9502867027015176	-1.5
7.232	2.950770838053704	-1.5
7.251	2.9512524414190193	-1.5
7.27	2.9517315326617126	-1.5
7.289	2.9522081314388533	-1.5
7.308	2.952682257203072	-1.5
7.327	2.9531539292051567	-1.5
7.346	2.9536231664967945	-1.5
7.365	2.954089987932945	-1.5
7.384	2.9545544121745335	-1.5
7.403	2.9550164576908644	-1.5
7.422	2.9554761427620857	-1.5
7.441	2.955933485481597	-1.5
7.46	2.9563885037584727	-1.5
7.479	2.9568412153197507	-1.5
7.498	2.957291637712757	-1.5
7.517	2.957739788307445	-1.5
7.536	2.9581856842985057	-1.5
7.555	2.9586293427076624	-1.5
7.574	2.9590707803857903	-1.5
7.593	2.9595100140150707	-1.5
7.612	2.959947060111104	-1.5
7.631	2.960381935024891	-1.5
7.65	2.960814654945054	-1.5
7.669	2.9612452358997454	-1.5
7.688	2.961673693758656	-1.5
